"GEO_ID","NAME","B27001G_001E","B27001G_001EA","B27001G_001M","B27001G_001MA","B27001G_002E","B27001G_002EA","B27001G_002M","B27001G_002MA","B27001G_003E","B27001G_003M","B27001G_003MA","B27001G_003EA","B27001G_004E","B27001G_004EA","B27001G_004M","B27001G_004MA","B27001G_005E","B27001G_005EA","B27001G_005M","B27001G_005MA","B27001G_006E","B27001G_006EA","B27001G_006M","B27001G_006MA","B27001G_007E","B27001G_007EA","B27001G_007M","B27001G_007MA","B27001G_008E","B27001G_008EA","B27001G_008M","B27001G_008MA","B27001G_009E","B27001G_009EA","B27001G_009M","B27001G_009MA","B27001G_010E","B27001G_010EA","B27001G_010M","B27001G_010MA","B27001G_011E","B27001G_011EA","B27001G_011M","B27001G_011MA","B27001G_012E","B27001G_012EA","B27001G_012M","B27001G_012MA","B27001G_013E","B27001G_013EA","B27001G_013M","B27001G_013MA","B27001G_014E","B27001G_014M","B27001G_014MA","B27001G_014EA","B27001G_015E","B27001G_015EA","B27001G_015M","B27001G_015MA","B27001G_016E","B27001G_016EA","B27001G_016M","B27001G_016MA","B27001G_017E","B27001G_017EA","B27001G_017M","B27001G_017MA","B27001G_018E","B27001G_018EA","B27001G_018M","B27001G_018MA","B27001G_019E","B27001G_019EA","B27001G_019M","B27001G_019MA","B27001G_020E","B27001G_020EA","B27001G_020M","B27001G_020MA","B27001G_021E","B27001G_021EA","B27001G_021M","B27001G_021MA","B27001G_022E","B27001G_022EA","B27001G_022M","B27001G_022MA","B27001G_023E","B27001G_023EA","B27001G_023M","B27001G_023MA","B27001G_024E","B27001G_024EA","B27001G_024M","B27001G_024MA","B27001G_025E","B27001G_025M","B27001G_025MA","B27001G_025EA","B27001G_026E","B27001G_026EA","B27001G_026M","B27001G_026MA","B27001G_027E","B27001G_027EA","B27001G_027M","B27001G_027MA","B27001G_028E","B27001G_028EA","B27001G_028M","B27001G_028MA",
"0500000US12085","Martin County, Florida","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US12086","Miami-Dade County, Florida","52367","null","7617","null","6726","null","2191","null","6726","2191","null","null","0","null","234","null","11430","null","4217","null","10751","null","3964","null","679","null","568","null","4526","null","1390","null","3812","null","1142","null","714","null","464","null","6211","null","1658","null","4446","null","1161","null","1765","null","1166","null","4721","1049","null","null","4100","null","1036","null","621","null","427","null","7072","null","1740","null","6321","null","1502","null","751","null","546","null","6746","null","1619","null","5976","null","1551","null","770","null","437","null","2621","null","923","null","2621","null","923","null","0","234","null","null","2314","null","733","null","2314","null","733","null","0","null","234","null",
"0500000US12087","Monroe County, Florida","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US12089","Nassau County, Florida","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US12091","Okaloosa County, Florida","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US12095","Orange County, Florida","52007","null","7841","null","11728","null","3256","null","11728","3256","null","null","0","null","234","null","10814","null","2836","null","10532","null","2811","null","282","null","194","null","7093","null","2167","null","4586","null","1431","null","2507","null","1750","null","6967","null","2460","null","5967","null","2398","null","1000","null","723","null","4620","1508","null","null","3887","null","1407","null","733","null","550","null","5306","null","1573","null","4534","null","1485","null","772","null","622","null","3240","null","1185","null","2476","null","870","null","764","null","577","null","1612","null","843","null","1612","null","843","null","0","234","null","null","627","null","493","null","400","null","315","null","227","null","366","null",
"0500000US12097","Osceola County, Florida","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US12099","Palm Beach County, Florida","40790","null","5502","null","7822","null","2515","null","7551","2495","null","null","271","null","287","null","11771","null","2515","null","11170","null","2556","null","601","null","456","null","4367","null","1392","null","3664","null","1425","null","703","null","495","null","5756","null","1517","null","3592","null","1194","null","2164","null","875","null","3259","1051","null","null","2876","null","1083","null","383","null","387","null","3000","null","1019","null","2431","null","943","null","569","null","544","null","2459","null","925","null","1716","null","861","null","743","null","439","null","1824","null","736","null","1824","null","736","null","0","234","null","null","532","null","373","null","532","null","373","null","0","null","234","null",
"0500000US12101","Pasco County, Florida","18641","null","3529","null","4085","null","1128","null","4061","1139","null","null","24","null","43","null","6408","null","1651","null","6154","null","1608","null","254","null","287","null","1952","null","1009","null","1221","null","728","null","731","null","755","null","1156","null","520","null","1080","null","510","null","76","null","115","null","2436","849","null","null","2206","null","811","null","230","null","247","null","1512","null","861","null","1368","null","846","null","144","null","196","null","521","null","322","null","307","null","229","null","214","null","229","null","273","null","205","null","273","null","205","null","0","234","null","null","298","null","243","null","298","null","243","null","0","null","234","null",
"0500000US12103","Pinellas County, Florida","35038","null","4620","null","6805","null","1751","null","6654","1783","null","null","151","null","190","null","11356","null","3069","null","11072","null","2963","null","284","null","338","null","3507","null","1176","null","3203","null","1190","null","304","null","200","null","4028","null","1052","null","2874","null","861","null","1154","null","740","null","2138","1034","null","null","1574","null","962","null","564","null","412","null","2794","null","772","null","2528","null","693","null","266","null","285","null","2328","null","841","null","1949","null","780","null","379","null","352","null","1113","null","632","null","1113","null","632","null","0","234","null","null","969","null","440","null","969","null","440","null","0","null","234","null",
"0500000US12105","Polk County, Florida","16749","null","3846","null","3038","null","1137","null","2973","1129","null","null","65","null","116","null","5453","null","2001","null","4967","null","1915","null","486","null","363","null","2190","null","877","null","1481","null","713","null","709","null","463","null","1491","null","693","null","691","null","348","null","800","null","592","null","828","529","null","null","538","null","341","null","290","null","309","null","1416","null","877","null","1214","null","802","null","202","null","289","null","499","null","331","null","489","null","329","null","10","null","18","null","948","null","803","null","948","null","803","null","0","234","null","null","886","null","659","null","886","null","659","null","0","null","234","null",
"0500000US12107","Putnam County, Florida","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US12109","St. Johns County, Florida","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US12111","St. Lucie County, Florida","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US12113","Santa Rosa County, Florida","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US12115","Sarasota County, Florida","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US12117","Seminole County, Florida","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US12119","Sumter County, Florida","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US12127","Volusia County, Florida","14370","null","2761","null","2366","null","994","null","2320","1022","null","null","46","null","79","null","4648","null","1488","null","4323","null","1490","null","325","null","403","null","1749","null","941","null","1038","null","642","null","711","null","551","null","1779","null","986","null","742","null","563","null","1037","null","728","null","1066","586","null","null","764","null","582","null","302","null","228","null","738","null","537","null","347","null","288","null","391","null","436","null","1167","null","506","null","973","null","456","null","194","null","301","null","399","null","253","null","399","null","253","null","0","234","null","null","458","null","331","null","458","null","331","null","0","null","234","null",
"0500000US12131","Walton County, Florida","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13013","Barrow County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13015","Bartow County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13021","Bibb County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13031","Bulloch County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13045","Carroll County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13047","Catoosa County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13051","Chatham County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13057","Cherokee County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13059","Clarke County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13063","Clayton County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13067","Cobb County, Georgia","22260","null","4609","null","4532","null","1805","null","4399","1806","null","null","133","null","216","null","6032","null","2181","null","5553","null","2089","null","479","null","505","null","2124","null","1049","null","1375","null","753","null","749","null","639","null","3999","null","1352","null","3668","null","1341","null","331","null","367","null","1525","707","null","null","1253","null","595","null","272","null","327","null","1309","null","639","null","1043","null","595","null","266","null","347","null","1169","null","536","null","1036","null","498","null","133","null","169","null","932","null","626","null","932","null","626","null","0","234","null","null","638","null","462","null","638","null","462","null","0","null","234","null",
"0500000US13073","Columbia County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13077","Coweta County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13089","DeKalb County, Georgia","18595","null","3675","null","3501","null","1306","null","3501","1306","null","null","0","null","234","null","4861","null","1667","null","4655","null","1599","null","206","null","247","null","2771","null","1111","null","1646","null","679","null","1125","null","788","null","3438","null","1141","null","2179","null","866","null","1259","null","731","null","1552","764","null","null","1423","null","692","null","129","null","167","null","953","null","547","null","624","null","367","null","329","null","412","null","1059","null","473","null","857","null","388","null","202","null","259","null","234","null","248","null","234","null","248","null","0","234","null","null","226","null","261","null","226","null","261","null","0","null","234","null",
"0500000US13095","Dougherty County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13097","Douglas County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13113","Fayette County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13115","Floyd County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13117","Forsyth County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13121","Fulton County, Georgia","24824","null","5104","null","3834","null","1672","null","3834","1672","null","null","0","null","234","null","7485","null","2671","null","6982","null","2617","null","503","null","541","null","2440","null","985","null","1838","null","741","null","602","null","403","null","3806","null","1276","null","3251","null","1300","null","555","null","343","null","2863","1157","null","null","2507","null","1071","null","356","null","324","null","2292","null","886","null","1606","null","664","null","686","null","549","null","1211","null","638","null","1023","null","584","null","188","null","182","null","724","null","667","null","307","null","201","null","417","627","null","null","169","null","188","null","169","null","188","null","0","null","234","null",
"0500000US13127","Glynn County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13135","Gwinnett County, Georgia","34029","null","5790","null","5182","null","1737","null","5016","1721","null","null","166","null","286","null","10984","null","3383","null","10705","null","3347","null","279","null","269","null","3711","null","1512","null","2183","null","975","null","1528","null","1088","null","4147","null","1803","null","3250","null","1656","null","897","null","681","null","4123","1433","null","null","3089","null","1291","null","1034","null","595","null","2256","null","888","null","1885","null","796","null","371","null","375","null","2290","null","911","null","2152","null","878","null","138","null","175","null","983","null","506","null","983","null","506","null","0","234","null","null","353","null","361","null","353","null","361","null","0","null","234","null",
"0500000US13139","Hall County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13151","Henry County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13153","Houston County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13157","Jackson County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13185","Lowndes County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13215","Muscogee County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13217","Newton County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13223","Paulding County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13245","Richmond County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13247","Rockdale County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
